x, y, z, r, g, b
21, 39, 42, 2.1, 3.9, 4.2
21, 40, 42, 2.1, 4.0, 4.2
21, 41, 42, 2.1, 4.1, 4.2
21, 42, 42, 2.1, 4.2, 4.2
21, 43, 42, 2.1, 4.3, 4.2
21, 44, 42, 2.1, 4.4, 4.2
21, 45, 42, 2.1, 4.5, 4.2
21, 46, 42, 2.1, 4.6, 4.2
21, 47, 42, 2.1, 4.7, 4.2
21, 48, 42, 2.1, 4.8, 4.2
21, 49, 42, 2.1, 4.9, 4.2
21, 50, 42, 2.1, 5.0, 4.2
21, 51, 42, 2.1, 5.1, 4.2
21, 52, 42, 2.1, 5.2, 4.2
21, 53, 42, 2.1, 5.3, 4.2
21, 54, 42, 2.1, 5.4, 4.2
21, 55, 42, 2.1, 5.5, 4.2
21, 56, 42, 2.1, 5.6, 4.2
21, 57, 42, 2.1, 5.7, 4.2
21, 58, 42, 2.1, 5.8, 4.2
21, 59, 42, 2.1, 5.9, 4.2
21, 60, 42, 2.1, 6.0, 4.2
21, 61, 42, 2.1, 6.1, 4.2
21, 62, 42, 2.1, 6.2, 4.2
21, 63, 42, 2.1, 6.3, 4.2
21, 64, 42, 2.1, 6.4, 4.2
21, 65, 42, 2.1, 6.5, 4.2
21, 66, 42, 2.1, 6.6, 4.2
21, 67, 42, 2.1, 6.7, 4.2
21, 68, 42, 2.1, 6.8, 4.2
21, 69, 42, 2.1, 6.9, 4.2
21, 70, 42, 2.1, 7.0, 4.2
21, 71, 42, 2.1, 7.1, 4.2
21, 72, 42, 2.1, 7.2, 4.2
21, 73, 42, 2.1, 7.3, 4.2
21, 74, 42, 2.1, 7.4, 4.2
21, 75, 42, 2.1, 7.5, 4.2
21, 76, 42, 2.1, 7.6, 4.2
21, 77, 42, 2.1, 7.7, 4.2
21, 78, 42, 2.1, 7.8, 4.2
21, 79, 42, 2.1, 7.9, 4.2
21, 80, 42, 2.1, 8.0, 4.2
21, 81, 42, 2.1, 8.1, 4.2
21, 82, 42, 2.1, 8.2, 4.2
21, 83, 42, 2.1, 8.3, 4.2
21, 84, 42, 2.1, 8.4, 4.2
21, 85, 42, 2.1, 8.5, 4.2
21, 86, 42, 2.1, 8.6, 4.2
21, 87, 42, 2.1, 8.7, 4.2
21, 88, 42, 2.1, 8.8, 4.2
21, 89, 42, 2.1, 8.9, 4.2
21, 90, 42, 2.1, 9.0, 4.2
21, 91, 42, 2.1, 9.1, 4.2
21, 92, 42, 2.1, 9.2, 4.2
21, 93, 42, 2.1, 9.3, 4.2
21, 94, 42, 2.1, 9.4, 4.2
21, 95, 42, 2.1, 9.5, 4.2
21, 96, 42, 2.1, 9.6, 4.2
21, 97, 42, 2.1, 9.7, 4.2
21, 98, 42, 2.1, 9.8, 4.2
21, 99, 42, 2.1, 9.9, 4.2
21, 100, 42, 2.1, 10.0, 4.2
22, -100, -44, 2.2, 10.0, 4.4
22, -99, -44, 2.2, 9.9, 4.4
22, -98, -44, 2.2, 9.8, 4.4
22, -97, -44, 2.2, 9.7, 4.4
22, -96, -44, 2.2, 9.6, 4.4
22, -95, -44, 2.2, 9.5, 4.4
22, -94, -44, 2.2, 9.4, 4.4
22, -93, -44, 2.2, 9.3, 4.4
22, -92, -44, 2.2, 9.2, 4.4
22, -91, -44, 2.2, 9.1, 4.4
22, -90, -44, 2.2, 9.0, 4.4
22, -89, -44, 2.2, 8.9, 4.4
22, -88, -44, 2.2, 8.8, 4.4
22, -87, -44, 2.2, 8.7, 4.4
22, -86, -44, 2.2, 8.6, 4.4
22, -85, -44, 2.2, 8.5, 4.4
22, -84, -44, 2.2, 8.4, 4.4
22, -83, -44, 2.2, 8.3, 4.4
22, -82, -44, 2.2, 8.2, 4.4
22, -81, -44, 2.2, 8.1, 4.4
22, -80, -44, 2.2, 8.0, 4.4
22, -79, -44, 2.2, 7.9, 4.4
22, -78, -44, 2.2, 7.8, 4.4
22, -77, -44, 2.2, 7.7, 4.4
22, -76, -44, 2.2, 7.6, 4.4
22, -75, -44, 2.2, 7.5, 4.4
22, -74, -44, 2.2, 7.4, 4.4
22, -73, -44, 2.2, 7.3, 4.4
22, -72, -44, 2.2, 7.2, 4.4
22, -71, -44, 2.2, 7.1, 4.4
22, -70, -44, 2.2, 7.0, 4.4
22, -69, -44, 2.2, 6.9, 4.4
22, -68, -44, 2.2, 6.8, 4.4
22, -67, -44, 2.2, 6.7, 4.4
22, -66, -44, 2.2, 6.6, 4.4
22, -65, -44, 2.2, 6.5, 4.4
22, -64, -44, 2.2, 6.4, 4.4
22, -63, -44, 2.2, 6.3, 4.4
22, -62, -44, 2.2, 6.2, 4.4
22, -61, -44, 2.2, 6.1, 4.4
22, -60, -44, 2.2, 6.0, 4.4
22, -59, -44, 2.2, 5.9, 4.4
22, -58, -44, 2.2, 5.8, 4.4
22, -57, -44, 2.2, 5.7, 4.4
22, -56, -44, 2.2, 5.6, 4.4
22, -55, -44, 2.2, 5.5, 4.4
22, -54, -44, 2.2, 5.4, 4.4
22, -53, -44, 2.2, 5.3, 4.4
22, -52, -44, 2.2, 5.2, 4.4
22, -51, -44, 2.2, 5.1, 4.4
22, -50, -44, 2.2, 5.0, 4.4
22, -49, -44, 2.2, 4.9, 4.4
22, -48, -44, 2.2, 4.8, 4.4
22, -47, -44, 2.2, 4.7, 4.4
22, -46, -44, 2.2, 4.6, 4.4
22, -45, -44, 2.2, 4.5, 4.4
22, -44, -44, 2.2, 4.4, 4.4
22, -43, -44, 2.2, 4.3, 4.4
22, -42, -44, 2.2, 4.2, 4.4
22, -41, -44, 2.2, 4.1, 4.4
22, -40, -44, 2.2, 4.0, 4.4
22, -39, -44, 2.2, 3.9, 4.4
22, -38, -44, 2.2, 3.8, 4.4
22, -37, -44, 2.2, 3.7, 4.4
22, -36, -44, 2.2, 3.6, 4.4
22, -35, -44, 2.2, 3.5, 4.4
22, -34, -44, 2.2, 3.4, 4.4
22, -33, -44, 2.2, 3.3, 4.4
22, -32, -44, 2.2, 3.2, 4.4
22, -31, -44, 2.2, 3.1, 4.4
22, -30, -44, 2.2, 3.0, 4.4
22, -29, -44, 2.2, 2.9, 4.4
22, -28, -44, 2.2, 2.8, 4.4
22, -27, -44, 2.2, 2.7, 4.4
22, -26, -44, 2.2, 2.6, 4.4
22, -25, -44, 2.2, 2.5, 4.4
22, -24, -44, 2.2, 2.4, 4.4
22, -23, -44, 2.2, 2.3, 4.4
22, -22, -44, 2.2, 2.2, 4.4
22, -21, -42, 2.2, 2.1, 4.2
22, -20, -40, 2.2, 2.0, 4.0
22, -19, -38, 2.2, 1.9, 3.8
22, -18, -36, 2.2, 1.8, 3.6
22, -17, -34, 2.2, 1.7, 3.4
22, -16, -32, 2.2, 1.6, 3.2
22, -15, -30, 2.2, 1.5, 3.0
22, -14, -28, 2.2, 1.4, 2.8
22, -13, -26, 2.2, 1.3, 2.6
22, -12, -24, 2.2, 1.2, 2.4
22, -11, -22, 2.2, 1.1, 2.2
22, -10, -20, 2.2, 1.0, 2.0
22, -9, -18, 2.2, 0.9, 1.8
22, -8, -16, 2.2, 0.8, 1.6
22, -7, -14, 2.2, 0.7, 1.4
22, -6, -12, 2.2, 0.6, 1.2
22, -5, -10, 2.2, 0.5, 1.0
22, -4, -8, 2.2, 0.4, 0.8
22, -3, -6, 2.2, 0.3, 0.6
22, -2, -4, 2.2, 0.2, 0.4
22, -1, -2, 2.2, 0.1, 0.2
22, 0, 0, 2.2, 0.0, 0.0
22, 1, 2, 2.2, 0.1, 0.2
22, 2, 4, 2.2, 0.2, 0.4
22, 3, 6, 2.2, 0.3, 0.6
22, 4, 8, 2.2, 0.4, 0.8
22, 5, 10, 2.2, 0.5, 1.0
22, 6, 12, 2.2, 0.6, 1.2
22, 7, 14, 2.2, 0.7, 1.4
22, 8, 16, 2.2, 0.8, 1.6
22, 9, 18, 2.2, 0.9, 1.8
22, 10, 20, 2.2, 1.0, 2.0
22, 11, 22, 2.2, 1.1, 2.2
22, 12, 24, 2.2, 1.2, 2.4
22, 13, 26, 2.2, 1.3, 2.6
22, 14, 28, 2.2, 1.4, 2.8
22, 15, 30, 2.2, 1.5, 3.0
22, 16, 32, 2.2, 1.6, 3.2
22, 17, 34, 2.2, 1.7, 3.4
22, 18, 36, 2.2, 1.8, 3.6
22, 19, 38, 2.2, 1.9, 3.8
22, 20, 40, 2.2, 2.0, 4.0
22, 21, 42, 2.2, 2.1, 4.2
22, 22, 44, 2.2, 2.2, 4.4
22, 23, 44, 2.2, 2.3, 4.4
22, 24, 44, 2.2, 2.4, 4.4
22, 25, 44, 2.2, 2.5, 4.4
22, 26, 44, 2.2, 2.6, 4.4
22, 27, 44, 2.2, 2.7, 4.4
22, 28, 44, 2.2, 2.8, 4.4
22, 29, 44, 2.2, 2.9, 4.4
22, 30, 44, 2.2, 3.0, 4.4
22, 31, 44, 2.2, 3.1, 4.4
22, 32, 44, 2.2, 3.2, 4.4
22, 33, 44, 2.2, 3.3, 4.4
22, 34, 44, 2.2, 3.4, 4.4
22, 35, 44, 2.2, 3.5, 4.4
22, 36, 44, 2.2, 3.6, 4.4
22, 37, 44, 2.2, 3.7, 4.4
22, 38, 44, 2.2, 3.8, 4.4
22, 39, 44, 2.2, 3.9, 4.4
22, 40, 44, 2.2, 4.0, 4.4
22, 41, 44, 2.2, 4.1, 4.4
22, 42, 44, 2.2, 4.2, 4.4
22, 43, 44, 2.2, 4.3, 4.4
22, 44, 44, 2.2, 4.4, 4.4
22, 45, 44, 2.2, 4.5, 4.4
22, 46, 44, 2.2, 4.6, 4.4
22, 47, 44, 2.2, 4.7, 4.4
22, 48, 44, 2.2, 4.8, 4.4
22, 49, 44, 2.2, 4.9, 4.4
22, 50, 44, 2.2, 5.0, 4.4
22, 51, 44, 2.2, 5.1, 4.4
22, 52, 44, 2.2, 5.2, 4.4
22, 53, 44, 2.2, 5.3, 4.4
22, 54, 44, 2.2, 5.4, 4.4
22, 55, 44, 2.2, 5.5, 4.4
22, 56, 44, 2.2, 5.6, 4.4
22, 57, 44, 2.2, 5.7, 4.4
22, 58, 44, 2.2, 5.8, 4.4
22, 59, 44, 2.2, 5.9, 4.4
22, 60, 44, 2.2, 6.0, 4.4
22, 61, 44, 2.2, 6.1, 4.4
22, 62, 44, 2.2, 6.2, 4.4
22, 63, 44, 2.2, 6.3, 4.4
22, 64, 44, 2.2, 6.4, 4.4
22, 65, 44, 2.2, 6.5, 4.4
22, 66, 44, 2.2, 6.6, 4.4
22, 67, 44, 2.2, 6.7, 4.4
22, 68, 44, 2.2, 6.8, 4.4
22, 69, 44, 2.2, 6.9, 4.4
22, 70, 44, 2.2, 7.0, 4.4
22, 71, 44, 2.2, 7.1, 4.4
22, 72, 44, 2.2, 7.2, 4.4
22, 73, 44, 2.2, 7.3, 4.4
22, 74, 44, 2.2, 7.4, 4.4
22, 75, 44, 2.2, 7.5, 4.4
22, 76, 44, 2.2, 7.6, 4.4
22, 77, 44, 2.2, 7.7, 4.4
22, 78, 44, 2.2, 7.8, 4.4
22, 79, 44, 2.2, 7.9, 4.4
22, 80, 44, 2.2, 8.0, 4.4
22, 81, 44, 2.2, 8.1, 4.4
22, 82, 44, 2.2, 8.2, 4.4
22, 83, 44, 2.2, 8.3, 4.4
22, 84, 44, 2.2, 8.4, 4.4
22, 85, 44, 2.2, 8.5, 4.4
22, 86, 44, 2.2, 8.6, 4.4
22, 87, 44, 2.2, 8.7, 4.4
22, 88, 44, 2.2, 8.8, 4.4
22, 89, 44, 2.2, 8.9, 4.4
22, 90, 44, 2.2, 9.0, 4.4
22, 91, 44, 2.2, 9.1, 4.4
22, 92, 44, 2.2, 9.2, 4.4
22, 93, 44, 2.2, 9.3, 4.4
22, 94, 44, 2.2, 9.4, 4.4
22, 95, 44, 2.2, 9.5, 4.4
22, 96, 44, 2.2, 9.6, 4.4
22, 97, 44, 2.2, 9.7, 4.4
22, 98, 44, 2.2, 9.8, 4.4
22, 99, 44, 2.2, 9.9, 4.4
22, 100, 44, 2.2, 10.0, 4.4
23, -100, -46, 2.3, 10.0, 4.6
23, -99, -46, 2.3, 9.9, 4.6
23, -98, -46, 2.3, 9.8, 4.6
23, -97, -46, 2.3, 9.7, 4.6
23, -96, -46, 2.3, 9.6, 4.6
23, -95, -46, 2.3, 9.5, 4.6
23, -94, -46, 2.3, 9.4, 4.6
23, -93, -46, 2.3, 9.3, 4.6
23, -92, -46, 2.3, 9.2, 4.6
23, -91, -46, 2.3, 9.1, 4.6
23, -90, -46, 2.3, 9.0, 4.6
23, -89, -46, 2.3, 8.9, 4.6
23, -88, -46, 2.3, 8.8, 4.6
23, -87, -46, 2.3, 8.7, 4.6
23, -86, -46, 2.3, 8.6, 4.6
23, -85, -46, 2.3, 8.5, 4.6
23, -84, -46, 2.3, 8.4, 4.6
23, -83, -46, 2.3, 8.3, 4.6
23, -82, -46, 2.3, 8.2, 4.6
23, -81, -46, 2.3, 8.1, 4.6
23, -80, -46, 2.3, 8.0, 4.6
23, -79, -46, 2.3, 7.9, 4.6
23, -78, -46, 2.3, 7.8, 4.6
23, -77, -46, 2.3, 7.7, 4.6
23, -76, -46, 2.3, 7.6, 4.6
23, -75, -46, 2.3, 7.5, 4.6
23, -74, -46, 2.3, 7.4, 4.6
23, -73, -46, 2.3, 7.3, 4.6
23, -72, -46, 2.3, 7.2, 4.6
23, -71, -46, 2.3, 7.1, 4.6
23, -70, -46, 2.3, 7.0, 4.6
23, -69, -46, 2.3, 6.9, 4.6
23, -68, -46, 2.3, 6.8, 4.6
23, -67, -46, 2.3, 6.7, 4.6
23, -66, -46, 2.3, 6.6, 4.6
23, -65, -46, 2.3, 6.5, 4.6
23, -64, -46, 2.3, 6.4, 4.6
23, -63, -46, 2.3, 6.3, 4.6
23, -62, -46, 2.3, 6.2, 4.6
23, -61, -46, 2.3, 6.1, 4.6
23, -60, -46, 2.3, 6.0, 4.6
23, -59, -46, 2.3, 5.9, 4.6
23, -58, -46, 2.3, 5.8, 4.6
23, -57, -46, 2.3, 5.7, 4.6
23, -56, -46, 2.3, 5.6, 4.6
23, -55, -46, 2.3, 5.5, 4.6
23, -54, -46, 2.3, 5.4, 4.6
23, -53, -46, 2.3, 5.3, 4.6
23, -52, -46, 2.3, 5.2, 4.6
23, -51, -46, 2.3, 5.1, 4.6
23, -50, -46, 2.3, 5.0, 4.6
23, -49, -46, 2.3, 4.9, 4.6
23, -48, -46, 2.3, 4.8, 4.6
23, -47, -46, 2.3, 4.7, 4.6
23, -46, -46, 2.3, 4.6, 4.6
23, -45, -46, 2.3, 4.5, 4.6
23, -44, -46, 2.3, 4.4, 4.6
23, -43, -46, 2.3, 4.3, 4.6
23, -42, -46, 2.3, 4.2, 4.6
23, -41, -46, 2.3, 4.1, 4.6
23, -40, -46, 2.3, 4.0, 4.6
23, -39, -46, 2.3, 3.9, 4.6
23, -38, -46, 2.3, 3.8, 4.6
23, -37, -46, 2.3, 3.7, 4.6
23, -36, -46, 2.3, 3.6, 4.6
23, -35, -46, 2.3, 3.5, 4.6
23, -34, -46, 2.3, 3.4, 4.6
23, -33, -46, 2.3, 3.3, 4.6
23, -32, -46, 2.3, 3.2, 4.6
23, -31, -46, 2.3, 3.1, 4.6
23, -30, -46, 2.3, 3.0, 4.6
23, -29, -46, 2.3, 2.9, 4.6
23, -28, -46, 2.3, 2.8, 4.6
23, -27, -46, 2.3, 2.7, 4.6
23, -26, -46, 2.3, 2.6, 4.6
23, -25, -46, 2.3, 2.5, 4.6
23, -24, -46, 2.3, 2.4, 4.6
23, -23, -46, 2.3, 2.3, 4.6
23, -22, -44, 2.3, 2.2, 4.4
23, -21, -42, 2.3, 2.1, 4.2
23, -20, -40, 2.3, 2.0, 4.0
23, -19, -38, 2.3, 1.9, 3.8
23, -18, -36, 2.3, 1.8, 3.6
23, -17, -34, 2.3, 1.7, 3.4
23, -16, -32, 2.3, 1.6, 3.2
23, -15, -30, 2.3, 1.5, 3.0
23, -14, -28, 2.3, 1.4, 2.8
23, -13, -26, 2.3, 1.3, 2.6
23, -12, -24, 2.3, 1.2, 2.4
23, -11, -22, 2.3, 1.1, 2.2
23, -10, -20, 2.3, 1.0, 2.0
23, -9, -18, 2.3, 0.9, 1.8
23, -8, -16, 2.3, 0.8, 1.6
23, -7, -14, 2.3, 0.7, 1.4
23, -6, -12, 2.3, 0.6, 1.2
23, -5, -10, 2.3, 0.5, 1.0
23, -4, -8, 2.3, 0.4, 0.8
23, -3, -6, 2.3, 0.3, 0.6
23, -2, -4, 2.3, 0.2, 0.4
23, -1, -2, 2.3, 0.1, 0.2
23, 0, 0, 2.3, 0.0, 0.0
23, 1, 2, 2.3, 0.1, 0.2
23, 2, 4, 2.3, 0.2, 0.4
23, 3, 6, 2.3, 0.3, 0.6
23, 4, 8, 2.3, 0.4, 0.8
23, 5, 10, 2.3, 0.5, 1.0
23, 6, 12, 2.3, 0.6, 1.2
23, 7, 14, 2.3, 0.7, 1.4
23, 8, 16, 2.3, 0.8, 1.6
23, 9, 18, 2.3, 0.9, 1.8
23, 10, 20, 2.3, 1.0, 2.0
23, 11, 22, 2.3, 1.1, 2.2
23, 12, 24, 2.3, 1.2, 2.4
23, 13, 26, 2.3, 1.3, 2.6
23, 14, 28, 2.3, 1.4, 2.8
23, 15, 30, 2.3, 1.5, 3.0
23, 16, 32, 2.3, 1.6, 3.2
23, 17, 34, 2.3, 1.7, 3.4
23, 18, 36, 2.3, 1.8, 3.6
23, 19, 38, 2.3, 1.9, 3.8
23, 20, 40, 2.3, 2.0, 4.0
23, 21, 42, 2.3, 2.1, 4.2
23, 22, 44, 2.3, 2.2, 4.4
23, 23, 46, 2.3, 2.3, 4.6
23, 24, 46, 2.3, 2.4, 4.6
23, 25, 46, 2.3, 2.5, 4.6
23, 26, 46, 2.3, 2.6, 4.6
23, 27, 46, 2.3, 2.7, 4.6
23, 28, 46, 2.3, 2.8, 4.6
23, 29, 46, 2.3, 2.9, 4.6
23, 30, 46, 2.3, 3.0, 4.6
23, 31, 46, 2.3, 3.1, 4.6
23, 32, 46, 2.3, 3.2, 4.6
23, 33, 46, 2.3, 3.3, 4.6
23, 34, 46, 2.3, 3.4, 4.6
23, 35, 46, 2.3, 3.5, 4.6
23, 36, 46, 2.3, 3.6, 4.6
23, 37, 46, 2.3, 3.7, 4.6
23, 38, 46, 2.3, 3.8, 4.6
23, 39, 46, 2.3, 3.9, 4.6
23, 40, 46, 2.3, 4.0, 4.6
23, 41, 46, 2.3, 4.1, 4.6
23, 42, 46, 2.3, 4.2, 4.6
23, 43, 46, 2.3, 4.3, 4.6
23, 44, 46, 2.3, 4.4, 4.6
23, 45, 46, 2.3, 4.5, 4.6
23, 46, 46, 2.3, 4.6, 4.6
23, 47, 46, 2.3, 4.7, 4.6
23, 48, 46, 2.3, 4.8, 4.6
23, 49, 46, 2.3, 4.9, 4.6
23, 50, 46, 2.3, 5.0, 4.6
23, 51, 46, 2.3, 5.1, 4.6
23, 52, 46, 2.3, 5.2, 4.6
23, 53, 46, 2.3, 5.3, 4.6
23, 54, 46, 2.3, 5.4, 4.6
23, 55, 46, 2.3, 5.5, 4.6
23, 56, 46, 2.3, 5.6, 4.6
23, 57, 46, 2.3, 5.7, 4.6
23, 58, 46, 2.3, 5.8, 4.6
23, 59, 46, 2.3, 5.9, 4.6
23, 60, 46, 2.3, 6.0, 4.6
23, 61, 46, 2.3, 6.1, 4.6
23, 62, 46, 2.3, 6.2, 4.6
23, 63, 46, 2.3, 6.3, 4.6
23, 64, 46, 2.3, 6.4, 4.6
23, 65, 46, 2.3, 6.5, 4.6
23, 66, 46, 2.3, 6.6, 4.6
23, 67, 46, 2.3, 6.7, 4.6
23, 68, 46, 2.3, 6.8, 4.6
23, 69, 46, 2.3, 6.9, 4.6
23, 70, 46, 2.3, 7.0, 4.6
23, 71, 46, 2.3, 7.1, 4.6
23, 72, 46, 2.3, 7.2, 4.6
23, 73, 46, 2.3, 7.3, 4.6
23, 74, 46, 2.3, 7.4, 4.6
23, 75, 46, 2.3, 7.5, 4.6
23, 76, 46, 2.3, 7.6, 4.6
23, 77, 46, 2.3, 7.7, 4.6
23, 78, 46, 2.3, 7.8, 4.6
23, 79, 46, 2.3, 7.9, 4.6
23, 80, 46, 2.3, 8.0, 4.6
23, 81, 46, 2.3, 8.1, 4.6
23, 82, 46, 2.3, 8.2, 4.6
23, 83, 46, 2.3, 8.3, 4.6
23, 84, 46, 2.3, 8.4, 4.6
23, 85, 46, 2.3, 8.5, 4.6
23, 86, 46, 2.3, 8.6, 4.6
23, 87, 46, 2.3, 8.7, 4.6
23, 88, 46, 2.3, 8.8, 4.6
23, 89, 46, 2.3, 8.9, 4.6
23, 90, 46, 2.3, 9.0, 4.6
23, 91, 46, 2.3, 9.1, 4.6
23, 92, 46, 2.3, 9.2, 4.6
23, 93, 46, 2.3, 9.3, 4.6
23, 94, 46, 2.3, 9.4, 4.6
23, 95, 46, 2.3, 9.5, 4.6
23, 96, 46, 2.3, 9.6, 4.6
23, 97, 46, 2.3, 9.7, 4.6
23, 98, 46, 2.3, 9.8, 4.6
23, 99, 46, 2.3, 9.9, 4.6
23, 100, 46, 2.3, 10.0, 4.6
24, -100, -48, 2.4, 10.0, 4.8
24, -99, -48, 2.4, 9.9, 4.8
24, -98, -48, 2.4, 9.8, 4.8
24, -97, -48, 2.4, 9.7, 4.8
24, -96, -48, 2.4, 9.6, 4.8
24, -95, -48, 2.4, 9.5, 4.8
24, -94, -48, 2.4, 9.4, 4.8
24, -93, -48, 2.4, 9.3, 4.8
24, -92, -48, 2.4, 9.2, 4.8
24, -91, -48, 2.4, 9.1, 4.8
24, -90, -48, 2.4, 9.0, 4.8
24, -89, -48, 2.4, 8.9, 4.8
24, -88, -48, 2.4, 8.8, 4.8
24, -87, -48, 2.4, 8.7, 4.8
24, -86, -48, 2.4, 8.6, 4.8
24, -85, -48, 2.4, 8.5, 4.8
24, -84, -48, 2.4, 8.4, 4.8
24, -83, -48, 2.4, 8.3, 4.8
24, -82, -48, 2.4, 8.2, 4.8
24, -81, -48, 2.4, 8.1, 4.8
24, -80, -48, 2.4, 8.0, 4.8
24, -79, -48, 2.4, 7.9, 4.8
24, -78, -48, 2.4, 7.8, 4.8
24, -77, -48, 2.4, 7.7, 4.8
24, -76, -48, 2.4, 7.6, 4.8
24, -75, -48, 2.4, 7.5, 4.8
24, -74, -48, 2.4, 7.4, 4.8
24, -73, -48, 2.4, 7.3, 4.8
24, -72, -48, 2.4, 7.2, 4.8
24, -71, -48, 2.4, 7.1, 4.8
24, -70, -48, 2.4, 7.0, 4.8
24, -69, -48, 2.4, 6.9, 4.8
24, -68, -48, 2.4, 6.8, 4.8
24, -67, -48, 2.4, 6.7, 4.8
24, -66, -48, 2.4, 6.6, 4.8
24, -65, -48, 2.4, 6.5, 4.8
24, -64, -48, 2.4, 6.4, 4.8
24, -63, -48, 2.4, 6.3, 4.8
24, -62, -48, 2.4, 6.2, 4.8
24, -61, -48, 2.4, 6.1, 4.8
24, -60, -48, 2.4, 6.0, 4.8
24, -59, -48, 2.4, 5.9, 4.8
24, -58, -48, 2.4, 5.8, 4.8
24, -57, -48, 2.4, 5.7, 4.8
24, -56, -48, 2.4, 5.6, 4.8
24, -55, -48, 2.4, 5.5, 4.8
24, -54, -48, 2.4, 5.4, 4.8
24, -53, -48, 2.4, 5.3, 4.8
24, -52, -48, 2.4, 5.2, 4.8
24, -51, -48, 2.4, 5.1, 4.8
24, -50, -48, 2.4, 5.0, 4.8
24, -49, -48, 2.4, 4.9, 4.8
24, -48, -48, 2.4, 4.8, 4.8
24, -47, -48, 2.4, 4.7, 4.8
24, -46, -48, 2.4, 4.6, 4.8
24, -45, -48, 2.4, 4.5, 4.8
24, -44, -48, 2.4, 4.4, 4.8
24, -43, -48, 2.4, 4.3, 4.8
24, -42, -48, 2.4, 4.2, 4.8
24, -41, -48, 2.4, 4.1, 4.8
24, -40, -48, 2.4, 4.0, 4.8
24, -39, -48, 2.4, 3.9, 4.8
24, -38, -48, 2.4, 3.8, 4.8
24, -37, -48, 2.4, 3.7, 4.8
24, -36, -48, 2.4, 3.6, 4.8
24, -35, -48, 2.4, 3.5, 4.8
24, -34, -48, 2.4, 3.4, 4.8
24, -33, -48, 2.4, 3.3, 4.8
24, -32, -48, 2.4, 3.2, 4.8
24, -31, -48, 2.4, 3.1, 4.8
24, -30, -48, 2.4, 3.0, 4.8
24, -29, -48, 2.4, 2.9, 4.8
24, -28, -48, 2.4, 2.8, 4.8
24, -27, -48, 2.4, 2.7, 4.8
24, -26, -48, 2.4, 2.6, 4.8
24, -25, -48, 2.4, 2.5, 4.8
24, -24, -48, 2.4, 2.4, 4.8
24, -23, -46, 2.4, 2.3, 4.6
24, -22, -44, 2.4, 2.2, 4.4
24, -21, -42, 2.4, 2.1, 4.2
24, -20, -40, 2.4, 2.0, 4.0
24, -19, -38, 2.4, 1.9, 3.8
24, -18, -36, 2.4, 1.8, 3.6
24, -17, -34, 2.4, 1.7, 3.4
24, -16, -32, 2.4, 1.6, 3.2
24, -15, -30, 2.4, 1.5, 3.0
24, -14, -28, 2.4, 1.4, 2.8
24, -13, -26, 2.4, 1.3, 2.6
24, -12, -24, 2.4, 1.2, 2.4
24, -11, -22, 2.4, 1.1, 2.2
24, -10, -20, 2.4, 1.0, 2.0
24, -9, -18, 2.4, 0.9, 1.8
24, -8, -16, 2.4, 0.8, 1.6
24, -7, -14, 2.4, 0.7, 1.4
24, -6, -12, 2.4, 0.6, 1.2
24, -5, -10, 2.4, 0.5, 1.0
24, -4, -8, 2.4, 0.4, 0.8
24, -3, -6, 2.4, 0.3, 0.6
24, -2, -4, 2.4, 0.2, 0.4
24, -1, -2, 2.4, 0.1, 0.2
24, 0, 0, 2.4, 0.0, 0.0
24, 1, 2, 2.4, 0.1, 0.2
24, 2, 4, 2.4, 0.2, 0.4
24, 3, 6, 2.4, 0.3, 0.6
24, 4, 8, 2.4, 0.4, 0.8
24, 5, 10, 2.4, 0.5, 1.0
24, 6, 12, 2.4, 0.6, 1.2
24, 7, 14, 2.4, 0.7, 1.4
24, 8, 16, 2.4, 0.8, 1.6
24, 9, 18, 2.4, 0.9, 1.8
24, 10, 20, 2.4, 1.0, 2.0
24, 11, 22, 2.4, 1.1, 2.2
24, 12, 24, 2.4, 1.2, 2.4
24, 13, 26, 2.4, 1.3, 2.6
24, 14, 28, 2.4, 1.4, 2.8
24, 15, 30, 2.4, 1.5, 3.0
24, 16, 32, 2.4, 1.6, 3.2
24, 17, 34, 2.4, 1.7, 3.4
24, 18, 36, 2.4, 1.8, 3.6
24, 19, 38, 2.4, 1.9, 3.8
24, 20, 40, 2.4, 2.0, 4.0
24, 21, 42, 2.4, 2.1, 4.2
24, 22, 44, 2.4, 2.2, 4.4
24, 23, 46, 2.4, 2.3, 4.6
24, 24, 48, 2.4, 2.4, 4.8
24, 25, 48, 2.4, 2.5, 4.8
24, 26, 48, 2.4, 2.6, 4.8
24, 27, 48, 2.4, 2.7, 4.8
24, 28, 48, 2.4, 2.8, 4.8
24, 29, 48, 2.4, 2.9, 4.8
24, 30, 48, 2.4, 3.0, 4.8
24, 31, 48, 2.4, 3.1, 4.8
24, 32, 48, 2.4, 3.2, 4.8
24, 33, 48, 2.4, 3.3, 4.8
24, 34, 48, 2.4, 3.4, 4.8
24, 35, 48, 2.4, 3.5, 4.8
24, 36, 48, 2.4, 3.6, 4.8
24, 37, 48, 2.4, 3.7, 4.8
24, 38, 48, 2.4, 3.8, 4.8
24, 39, 48, 2.4, 3.9, 4.8
24, 40, 48, 2.4, 4.0, 4.8
24, 41, 48, 2.4, 4.1, 4.8
24, 42, 48, 2.4, 4.2, 4.8
24, 43, 48, 2.4, 4.3, 4.8
